age,annual_income,credit_score,years_customer,prior_claims,region,high_risk
36,31206.84,691,5,0,0,0
46,76437.93,550,11,1,0,1
30,37037.51,693,3,0,2,0
49,81744.61,729,10,0,0,0
65,21483.56,577,10,0,0,1
39,64493.46,690,9,0,0,0
23,35530.73,583,8,1,0,1
23,70633.43,790,8,0,2,0
49,48689.58,696,3,0,1,0
39,37508.79,628,2,0,2,0
50,40405.46,580,10,1,1,0
33,32042.1,711,6,1,0,1
49,74525.3,788,10,1,1,0
38,29018.28,618,15,0,0,0
31,42892.86,644,5,1,0,0
35,58257.01,619,4,0,0,0
25,109836.4,804,6,0,0,0
63,48793.42,527,8,1,0,0
38,43423.01,782,11,1,0,0
47,56208.17,649,7,0,1,0
33,17383.35,674,18,0,1,0
27,26921.41,652,10,1,0,1
37,40632.23,699,11,0,1,0
53,34321.09,621,7,1,0,0
33,22017.29,764,13,1,0,0
29,75273.94,767,6,0,1,0
41,55819.49,601,4,1,0,1
45,52582.18,733,12,1,0,0
59,34648.32,651,7,0,0,1
44,51005.89,684,9,0,1,0
47,63400.35,802,12,0,1,0
48,42939.7,626,8,0,1,0
26,61223.48,754,7,0,0,0
28,32924.42,716,5,1,0,0
26,51469.4,664,13,0,0,1
24,86790.21,709,6,1,2,1
49,90763.26,699,7,1,1,1
43,95205.63,587,9,2,0,0
40,56544.56,631,9,0,0,0
18,49801.83,596,13,0,0,1
64,39167.62,657,7,0,2,0
29,19855.92,787,14,0,2,0
64,25022.99,726,6,1,0,0
22,45070.02,565,9,0,0,0
30,46437.18,658,7,1,0,0
18,99320.92,698,18,0,0,0
44,94598.75,739,6,0,0,0
26,34778.58,627,6,0,1,0
27,73803.6,581,8,0,1,0
23,38617.68,675,6,0,0,0
49,68961.81,725,9,0,1,0
48,73350.81,698,14,3,0,1
61,91221.55,609,8,1,1,0
31,38318.13,820,8,0,0,0
42,81401.73,672,6,0,0,0
24,19217.81,695,5,0,1,0
35,93723.84,627,8,0,2,0
33,48411.45,768,8,2,0,0
45,48929.51,725,13,1,1,1
52,17699.32,705,3,0,0,0
51,40362.93,587,15,0,1,0
29,96542.61,767,7,0,0,0
51,39602.56,740,8,0,1,0
39,70033.67,761,2,0,0,0
36,49875.12,682,10,0,0,1
31,83394.24,674,3,3,0,0
33,53946.63,665,9,0,1,0
60,30763.81,850,9,1,0,0
43,50424.14,636,6,0,2,0
42,109164.2,585,0,2,1,0
36,62869.88,650,18,1,0,1
69,46248.15,637,2,0,0,0
55,151428.96,780,9,0,0,0
31,87518.71,571,4,1,1,0
36,73744.89,635,13,0,1,0
37,57450.05,695,6,0,0,0
41,70624.82,781,4,0,0,0
31,71780.35,737,10,1,0,0
45,16458.42,809,1,0,0,0
57,59722.74,707,5,3,0,0
24,45233.67,663,11,0,1,0
26,38181.71,748,15,2,2,0
34,44457.16,570,3,1,1,0
34,22518.12,543,4,1,0,1
63,19884.48,758,9,0,2,0
52,91422.89,696,0,0,0,1
51,61764.18,757,14,0,0,0
36,14669.03,611,3,1,1,1
36,36746.85,782,5,0,0,0
22,76135.95,733,9,1,0,0
49,42616.33,677,8,0,1,0
45,91354.47,696,3,0,0,0
55,82857.36,707,16,0,0,0
37,24875.64,611,0,0,1,0
38,45630.79,649,2,2,2,0
42,39181.32,706,4,0,0,1
50,24474.35,645,3,1,0,0
22,23691.29,562,14,0,0,1
48,32760.84,703,0,3,0,0
39,35579.94,746,15,0,1,0
27,56478.48,765,6,1,2,0
18,82628.24,722,1,1,1,0
38,63374.86,745,0,1,2,0
57,71338.12,759,6,0,0,0
60,42902.75,686,4,2,1,0
44,66270.5,510,9,2,2,1
63,45515.7,772,5,0,0,0
39,39311.16,608,12,1,0,1
51,126569.96,589,7,2,1,0
34,15287.06,591,5,2,1,0
33,19213.1,850,12,2,1,0
31,59358.46,715,9,0,1,0
18,42937.84,596,11,0,0,0
55,23896.99,625,13,0,2,0
32,28931.74,679,6,0,1,0
30,30877.93,723,8,1,0,0
25,76585.9,702,12,0,0,0
37,89877.71,605,0,0,1,0
61,111277.38,705,7,2,0,1
65,22147.82,631,6,1,0,0
20,24746.47,763,9,3,1,0
35,23913.22,684,3,0,2,0
27,93379.63,619,13,0,0,0
51,60392.02,735,4,0,1,0
43,51026.46,710,5,0,2,0
32,54984.93,642,4,0,0,0
40,47648.71,738,14,1,0,0
34,27985.14,730,0,0,0,0
59,63359.9,776,16,1,0,0
46,44664.34,736,15,0,0,0
48,26898.86,662,5,1,0,0
18,65325.83,544,13,0,0,0
39,39620.67,694,8,0,1,0
64,54925.98,707,16,0,0,0
55,46051.26,684,12,0,0,0
18,76549.23,439,18,0,1,0
36,54725.3,734,0,1,1,0
25,31512.83,607,8,0,1,0
60,57584.09,734,0,0,0,0
42,58532.91,816,5,1,0,0
30,63301.64,659,19,2,1,0
40,82284.43,715,10,1,2,0
18,36026.45,682,12,1,1,0
26,68457.46,722,10,1,0,0
40,20693.84,688,10,0,0,0
50,46166.4,638,5,0,1,0
18,42730.58,607,4,0,2,0
35,101105.78,807,5,1,1,0
52,45334.89,715,0,0,0,0
22,66436.0,746,7,0,0,1
42,20314.92,711,9,1,0,0
40,41114.7,758,4,2,1,0
60,32106.7,608,7,0,0,0
37,169017.17,686,10,2,0,1
37,35122.65,720,12,0,0,0
50,50850.21,783,2,0,2,0
24,52223.5,850,4,1,0,0
37,22142.65,712,11,1,0,0
34,37683.68,627,10,0,0,0
38,60017.01,584,14,0,1,1
50,51167.57,607,14,0,0,0
46,15518.6,618,20,1,1,0
31,36919.84,447,6,1,1,0
41,81667.45,625,15,0,0,0
57,65782.65,737,3,0,2,0
30,90130.75,686,19,0,0,0
41,29946.76,659,10,1,1,0
37,93010.23,550,10,0,1,0
39,47944.39,764,12,0,0,0
20,108674.37,720,1,1,0,0
56,49101.86,678,2,2,1,0
30,17610.71,503,8,0,0,0
52,74953.81,640,9,0,1,0
32,39271.06,714,18,1,1,1
32,40614.69,677,3,1,1,0
54,23705.25,695,15,1,0,0
51,110315.5,734,6,1,0,0
42,37776.76,692,6,1,1,0
49,107744.49,731,7,0,1,0
36,39512.74,612,6,0,0,0
39,30826.42,582,10,0,0,1
32,94822.75,718,6,0,2,0
50,47255.89,734,0,0,0,0
31,47487.13,721,6,0,1,0
57,25827.29,690,10,0,1,1
36,38994.98,654,0,0,0,0
40,60739.4,696,10,0,0,0
49,25601.6,710,13,1,1,0
40,37438.55,715,15,1,1,0
36,39726.62,850,9,1,2,0
39,50676.64,606,0,0,0,0
50,102721.82,850,11,0,0,0
32,42193.58,579,12,0,0,1
38,34708.84,710,4,0,0,0
40,193529.52,584,7,0,0,0
50,39474.39,704,10,1,2,0
38,44563.52,758,16,0,0,0
61,40989.73,682,6,0,0,0
38,42685.54,757,12,0,0,0
37,50964.14,646,9,0,2,0
37,77683.51,516,8,0,0,0
24,59993.64,730,14,1,1,0
27,83997.96,682,3,1,1,0
33,82620.6,641,9,1,1,1
53,54408.52,647,8,1,0,0
39,59169.17,712,0,1,1,0
34,85337.42,614,14,0,0,0
54,28124.46,710,12,0,0,0
58,170946.45,775,8,0,1,0
55,37937.96,844,6,2,1,0
29,41131.01,792,8,2,0,0
34,26743.57,692,11,1,1,0
61,27144.36,700,8,0,1,0
42,79779.12,647,4,1,2,0
36,152526.96,642,5,0,1,1
48,36915.25,749,7,0,0,0
52,58317.54,655,3,2,0,1
33,54725.4,709,9,0,0,0
42,80831.52,602,4,1,0,0
51,148651.1,789,3,0,1,0
26,104871.04,654,23,1,1,1
40,43506.71,767,17,0,0,0
26,63855.87,623,8,0,1,0
28,67106.01,619,12,0,0,0
33,48530.84,786,13,3,1,0
45,28340.07,629,7,0,0,0
36,32879.74,554,9,0,1,1
32,87035.93,596,6,1,1,1
40,91642.83,748,14,2,0,0
26,44188.34,740,14,0,0,0
45,55855.75,618,15,1,2,1
53,89199.61,629,9,0,0,0
39,20907.55,733,18,1,0,0
37,39215.36,785,7,0,1,0
44,134448.39,674,18,1,1,0
18,56934.33,724,5,0,1,0
46,27872.39,749,1,1,2,0
77,51981.4,850,18,0,0,0
38,81692.53,587,11,2,1,1
38,13721.7,626,10,1,0,0
48,53537.78,639,6,1,2,0
59,40692.24,746,3,1,1,0
51,21568.75,659,4,0,2,0
18,51070.57,704,8,0,1,0
46,45787.2,689,7,1,1,0
70,48433.88,680,0,0,2,0
47,41186.66,688,16,0,0,0
26,29417.09,762,5,0,0,0
43,23685.03,602,14,0,2,1
24,34705.55,668,4,2,2,0
54,75329.42,582,8,2,1,1
28,55079.63,698,12,1,0,0
40,47354.32,664,12,0,0,0
29,29147.25,765,6,1,1,0
33,40661.73,679,10,1,1,0
57,70868.32,644,11,0,0,0
41,63094.69,660,7,0,0,0
33,38615.17,817,2,0,0,0
26,13283.78,554,4,0,0,1
18,34981.55,629,6,0,1,1
24,38509.21,682,8,0,0,0
41,31146.18,629,15,0,0,1
51,39871.3,719,12,0,0,0
33,73738.11,675,3,0,1,1
58,48115.12,700,17,2,1,0
31,80406.32,689,7,2,1,0
37,23059.06,671,11,2,1,1
27,42085.9,576,3,0,0,1
51,18592.04,694,5,1,2,0
65,39605.02,538,13,0,0,0
18,29061.55,626,3,0,0,0
35,93025.27,719,8,0,0,0
55,60165.6,775,10,0,2,0
22,81423.14,850,2,0,0,0
46,39550.2,645,0,1,0,0
54,29440.92,610,12,2,0,0
40,28975.86,721,22,2,2,0
46,55978.31,829,10,0,0,0
61,121185.87,802,11,0,0,0
63,60245.98,597,3,1,0,1
39,40644.39,668,15,1,0,0
33,44605.59,748,6,2,2,0
28,48259.59,753,13,0,0,0
51,135039.32,727,11,0,0,0
23,90835.39,644,11,0,1,1
36,55825.14,726,10,2,1,0
41,51785.53,754,10,0,2,0
33,56935.63,605,9,0,0,0
43,62764.06,786,12,0,0,1
70,39870.86,759,4,0,2,0
38,32143.34,620,6,2,0,1
34,82134.23,753,15,1,0,0
52,49562.58,745,8,0,2,0
42,78776.02,748,6,1,0,1
57,111644.99,806,13,0,1,0
41,63596.1,679,12,0,2,0
37,58645.98,706,1,2,1,0
18,242831.12,468,11,1,2,1
20,54366.86,769,8,0,1,0
18,28416.54,761,11,0,1,0
44,42590.54,788,8,0,1,1
23,106493.83,605,10,1,0,1
55,25665.84,756,0,0,0,0
40,33650.06,761,3,1,1,0
37,85238.92,627,11,1,0,0
29,42795.56,764,21,0,0,0
47,46391.76,717,9,0,1,0
30,83841.75,544,4,1,0,0
28,34255.05,726,8,0,1,0
54,23522.17,618,3,0,2,1
44,24478.66,545,14,2,0,0
37,65571.09,709,8,1,0,0
47,55802.06,674,13,0,1,0
40,34673.01,792,7,0,0,0
44,27463.25,694,13,0,0,0
30,42817.98,742,0,0,0,1
64,85670.06,720,8,1,0,0
33,32276.38,761,10,1,1,0
58,35194.95,609,6,1,0,0
37,27030.99,695,9,2,1,1
49,40794.13,668,9,0,1,0
48,58048.81,732,13,2,0,0
53,141150.87,700,11,0,0,0
29,54660.18,630,9,1,0,0
52,47722.63,652,12,0,1,1
62,75468.32,811,1,1,0,1
36,69432.32,544,4,0,2,0
40,36723.41,736,1,0,1,0
33,154976.7,779,10,1,1,1
35,48426.78,726,10,0,2,0
60,55170.72,837,14,1,0,0
27,64580.92,755,9,0,0,0
28,58275.45,710,4,2,0,0
59,105103.29,642,8,0,1,0
47,36499.2,712,0,0,0,0
65,72525.33,734,5,1,2,0
34,53225.04,680,0,0,2,0
41,80126.47,620,9,2,1,0
32,44024.75,583,6,2,0,1
41,41142.31,694,7,0,0,0
18,70688.4,561,3,0,0,0
48,58629.7,642,4,0,0,0
43,32527.88,485,11,1,1,1
39,96067.48,746,0,0,0,0
35,70703.81,772,10,0,2,0
29,47235.35,686,3,1,2,0
48,38788.71,826,0,2,0,0
25,58809.9,787,14,0,1,0
46,68202.92,718,14,1,0,0
64,22091.82,670,5,1,1,1
57,59150.51,652,5,1,1,0
21,67933.01,724,6,0,1,1
33,15120.03,668,3,0,1,0
45,54073.25,723,4,0,0,0
39,69376.58,729,10,1,0,0
23,65541.52,661,18,0,2,0
44,73220.02,767,6,0,2,0
39,41615.03,661,13,0,1,0
62,29145.24,681,9,1,0,0
36,19932.92,601,0,0,1,1
54,84635.72,658,7,0,0,0
24,69670.53,850,7,0,1,0
27,87925.44,607,15,1,0,1
48,34112.85,715,15,0,2,1
53,73270.86,643,9,0,2,0
28,23124.77,502,14,0,2,1
40,31737.47,724,7,0,2,0
23,52207.87,635,13,0,0,0
37,68295.82,705,8,1,0,0
50,113494.11,759,13,0,1,0
34,43476.16,698,13,2,0,0
37,31796.93,706,11,1,2,0
26,30990.18,610,4,1,0,0
32,34754.94,736,5,0,0,0
61,148823.07,664,11,2,1,1
40,71570.4,520,12,0,0,1
27,85499.51,746,8,1,0,0
36,43499.61,770,6,0,1,0
20,48980.41,798,8,0,1,0
27,69538.25,850,6,1,0,0
56,38066.91,741,6,1,0,0
38,42376.37,721,17,0,1,0
62,34984.06,767,5,1,1,0
38,39193.01,609,10,0,1,0
39,50236.11,546,8,3,1,1
47,32504.86,641,1,1,0,0
18,56556.16,782,1,0,0,0
42,56516.67,627,7,0,1,1
39,44818.47,717,0,0,0,0
57,32411.55,725,17,0,2,0
51,51662.19,699,6,0,2,0
26,38083.93,577,5,0,0,0
54,50176.25,707,14,2,0,0
36,84885.94,646,7,4,1,0
29,26200.4,816,11,1,1,0
42,145327.22,770,5,2,0,0
37,47275.06,649,8,0,1,0
58,60229.63,821,12,0,0,0
44,33645.18,707,3,0,0,0
42,86777.77,546,10,0,0,0
50,46036.36,673,0,0,0,0
53,40253.04,810,14,0,0,0
49,36762.83,614,5,2,1,0
57,42862.56,674,7,1,0,0
47,60425.93,571,7,2,0,1
42,53444.84,583,3,0,1,0
54,48053.49,613,2,2,1,0
38,34347.66,581,10,0,0,0
40,33370.02,630,10,2,1,0
60,38931.65,819,3,0,0,0
59,61706.09,677,10,0,2,0
39,68263.46,742,10,0,0,0
34,73022.44,767,6,1,0,0
57,48984.86,591,1,0,0,1
49,59384.05,613,7,1,0,1
43,45061.1,741,9,1,1,0
36,20513.76,629,7,0,2,0
43,44004.03,735,5,0,1,0
39,40633.04,814,10,1,0,0
32,29157.79,563,14,1,1,1
41,36912.4,651,4,0,0,0
43,52446.33,664,6,0,1,0
35,27816.28,637,21,2,0,0
50,34358.59,631,9,0,1,0
55,106292.61,640,1,0,0,0
51,21996.68,678,5,0,2,0
36,44730.41,693,4,1,0,0
49,27360.22,756,9,0,1,0
40,33663.91,677,9,1,0,0
25,44406.07,769,4,0,0,0
48,29917.89,632,17,0,1,0
41,65314.24,583,8,0,1,0
71,96333.88,655,5,2,0,0
57,74670.4,716,1,0,1,0
48,81822.42,748,3,0,1,1
42,24590.91,796,1,0,0,0
41,43410.84,703,7,1,0,0
27,61926.94,740,3,1,0,1
19,75780.44,789,11,1,0,0
29,117792.1,617,5,0,0,0
39,83660.3,663,12,1,1,0
18,76745.06,850,10,1,1,0
33,182918.83,748,11,1,0,0
37,51439.13,720,12,2,0,0
37,42424.05,751,17,2,0,0
32,53566.49,573,3,2,0,1
35,31022.67,628,12,0,2,0
60,50706.88,599,9,0,0,0
47,20672.8,713,13,3,0,0
33,37618.1,650,8,1,1,0
39,46273.89,687,13,3,0,1
39,78811.77,655,1,3,1,0
30,85437.92,549,2,0,1,1
30,30278.45,750,5,0,2,0
52,138415.69,539,7,0,0,1
34,52795.79,621,8,1,1,0
26,55272.04,574,4,2,0,1
39,21832.46,609,3,0,0,0
41,35953.13,696,4,1,0,0
18,82860.35,778,0,0,0,0
39,53363.87,555,6,1,0,1
50,51735.91,635,7,2,0,0
45,54917.43,540,10,0,0,0
66,23822.79,631,8,0,1,0
55,46709.17,685,16,1,1,0
57,99127.8,741,12,0,1,0
73,84402.63,510,11,1,1,1
49,46046.19,724,9,1,0,0
41,107133.86,602,10,0,0,0
51,26119.85,582,6,1,1,1
33,30156.36,685,8,0,0,0
41,124468.9,730,17,0,1,0
32,65446.39,671,7,1,0,0
44,42427.68,592,1,1,1,0
32,47683.5,671,11,1,1,0
31,32750.86,621,12,1,0,1
44,56291.36,728,8,0,2,0
38,54105.67,766,0,0,0,0
18,49510.61,760,14,0,0,0
22,27450.01,678,9,0,1,0
26,55959.2,769,6,0,1,0
29,37618.24,598,13,3,0,0
44,29941.82,822,0,0,0,0
42,92352.79,597,8,0,0,0
52,145053.9,517,5,2,0,1
49,129483.67,789,15,1,1,0
52,67850.46,623,9,2,1,1
47,42924.9,689,3,1,0,0
42,47326.34,597,13,0,0,0
53,60042.09,850,0,0,1,0
51,39730.57,825,10,1,1,0
44,94788.66,803,1,0,1,0
55,17714.46,687,5,0,1,0
18,42282.87,758,6,0,1,0
36,73169.63,675,12,0,0,0
36,32125.98,769,19,0,1,0
53,43474.31,647,0,1,1,0
58,65961.18,806,10,1,2,0
22,104729.34,643,19,0,1,0
56,25668.78,652,5,1,2,0
25,24734.71,642,4,2,1,0
26,30545.87,695,9,1,0,1
37,22725.25,648,12,0,1,0
36,23548.34,718,11,1,1,1
21,30141.84,641,6,1,1,0
47,90830.17,743,3,1,0,0
48,41938.59,801,14,0,0,0
52,49795.88,686,4,3,0,0
34,30402.13,850,0,1,0,0
39,67290.11,770,0,0,1,0
39,125226.83,850,5,0,1,0
60,31450.97,675,15,0,0,0
18,116119.39,547,2,0,1,0
28,58818.53,623,15,1,1,0
40,49435.88,631,14,0,2,0
26,59877.85,603,9,1,2,1
36,59591.2,504,0,0,1,0
38,124063.92,761,2,0,1,1
32,63583.57,531,4,0,0,0
40,64251.07,754,16,1,1,0
47,39705.7,850,5,0,0,0
37,74573.36,617,4,0,2,0
34,30381.12,711,8,0,1,0
38,51766.68,648,0,0,1,0
39,207241.86,746,7,0,1,0
19,14015.3,584,4,0,1,0
45,55081.74,669,21,1,1,0
34,56151.66,769,3,0,0,0
55,43737.25,676,17,1,0,1
47,44255.74,549,2,0,2,0
54,51313.28,779,9,1,1,0
27,43217.4,576,10,2,0,1
35,54775.04,686,8,0,0,1
25,38414.67,726,8,1,0,0
31,134752.68,689,12,0,2,0
55,43217.17,850,10,1,2,0
57,65173.34,738,7,1,0,0
26,35083.35,663,4,1,0,0
34,78164.55,728,7,1,0,0
39,70737.7,696,7,0,0,0
47,60453.52,683,7,2,0,0
18,29329.01,699,8,0,1,0
20,33651.01,645,0,1,1,1
45,113901.18,697,2,1,0,0
18,33465.26,639,12,0,0,0
34,67538.36,528,0,0,1,1
41,30566.64,771,13,0,0,0
44,81161.12,634,5,1,0,1
38,34780.12,691,16,1,0,0
35,30284.95,619,14,1,1,1
50,34331.85,621,6,0,0,0
43,37164.11,596,6,1,1,1
32,60014.21,755,15,1,2,0
40,50751.27,775,14,0,0,0
44,28351.12,682,12,0,1,0
60,48340.57,637,13,0,1,1
49,27674.02,544,2,3,1,0
54,67628.09,743,9,2,0,0
32,74120.8,625,4,1,0,1
33,48437.34,590,2,1,1,1
37,56152.51,682,8,0,0,0
38,117719.75,653,5,0,1,0
27,45306.17,558,7,2,1,0
55,30572.95,569,5,3,2,1
50,65486.39,706,1,0,1,0
36,27824.53,627,16,1,2,0
47,44122.08,720,8,0,2,0
42,36333.85,691,0,0,0,1
48,34512.96,763,8,1,0,0
23,43258.81,613,15,3,0,1
38,76875.74,698,12,0,0,0
39,85206.62,731,5,2,0,0
47,77893.9,629,5,0,1,0
32,57998.77,770,3,1,1,0
18,43094.11,546,4,0,0,0
27,15079.44,613,4,0,1,0
39,58913.79,543,0,0,1,1
40,15683.02,621,5,0,1,1
60,18738.14,667,9,0,1,0
46,45214.19,746,5,1,1,0
40,55954.19,667,9,0,1,0
39,39122.68,632,16,0,1,0
53,105637.17,556,17,0,0,0
32,61762.45,582,7,1,0,0
38,43273.51,704,12,1,1,0
26,98042.37,750,7,0,2,0
57,107211.27,646,5,1,1,1
44,63340.45,776,2,0,1,0
31,33268.66,604,8,1,0,0
38,37229.8,648,13,0,0,0
46,23780.72,655,1,0,1,0
36,47992.09,802,6,0,2,0
33,28997.92,690,6,2,1,0
32,41583.66,536,9,0,0,1
44,55843.04,756,9,0,2,0
35,18181.24,827,10,1,0,0
34,26059.28,660,17,0,1,0
23,38046.94,608,3,2,0,1
40,47750.09,749,3,1,2,0
37,38294.23,837,9,0,0,0
36,42819.16,747,15,0,1,0
42,34437.67,550,0,0,0,0
48,23749.1,740,9,0,0,0
48,37519.82,712,6,2,0,0
46,44064.76,603,12,1,0,1
37,41973.97,783,11,0,2,0
33,51839.0,715,8,0,1,0
27,60442.47,785,10,1,2,0
32,68931.13,595,4,2,1,1
40,35711.38,711,12,0,0,0
30,22294.64,608,14,0,0,0
41,92577.2,699,8,1,0,0
28,59440.02,798,5,0,0,0
20,30414.32,565,7,1,0,0
49,56322.68,570,11,0,0,0
34,83616.6,756,7,0,0,0
29,116376.77,678,2,0,0,0
26,55564.8,773,12,2,0,0
45,83269.31,615,3,1,0,1
56,26774.33,684,10,1,0,0
35,48148.66,735,0,0,0,1
37,41460.39,696,8,0,0,0
52,58179.3,536,7,1,1,0
18,109710.13,850,0,0,2,0
63,55544.77,696,9,0,0,0
69,30673.51,572,2,1,0,1
18,26063.23,705,8,1,0,0
38,111623.85,714,5,0,0,0
31,63379.56,759,0,0,0,0
36,61331.0,754,2,0,0,0
34,41280.04,662,3,0,0,0
49,56046.16,542,12,0,0,0
38,29927.11,716,12,0,2,0
29,59492.12,548,18,0,0,0
37,27243.36,777,5,1,0,0
46,40960.19,621,5,0,1,0
25,35544.95,730,8,2,0,0
20,9617.27,627,6,0,0,1
63,41217.4,640,5,1,0,0
32,31274.76,615,8,0,1,0
38,44126.03,737,11,0,2,0
35,49063.05,630,0,1,1,1
46,118653.88,741,5,0,2,0
61,57088.3,632,0,0,1,0
46,57933.8,661,7,0,0,0
21,62806.06,682,10,0,1,0
23,75803.84,692,13,0,1,0
35,61521.36,606,5,1,0,1
36,56435.66,736,8,1,0,0
19,69956.12,658,0,0,0,0
49,14569.46,723,3,0,0,0
26,139319.59,678,9,0,1,0
57,108539.01,726,1,0,1,0
61,54642.53,647,14,0,0,0
37,24185.21,616,10,0,0,0
45,89785.18,714,3,2,0,0
25,34650.3,640,0,0,0,0
47,64018.06,796,4,0,0,0
34,25810.77,685,3,1,1,0
26,149223.95,570,1,0,1,1
36,23834.55,633,0,1,1,1
34,50741.18,600,6,0,0,1
36,16964.98,765,11,1,2,0
51,48020.76,741,4,0,2,0
30,39630.62,675,10,1,1,0
60,86559.88,703,6,0,0,0
24,39628.76,672,11,0,0,0
59,86622.23,748,4,0,0,0
27,29376.19,721,9,1,0,0
39,42574.86,735,8,2,0,0
34,43003.81,664,14,1,1,0
35,62805.26,629,10,0,2,0
49,58934.81,733,9,0,1,0
57,70341.17,804,0,2,0,0
54,56017.27,768,5,0,0,0
35,68231.21,806,3,0,0,0
42,31290.44,692,3,0,0,0
30,59539.74,602,8,1,0,0
28,109546.34,609,9,1,0,0
26,21162.87,790,9,0,0,0
34,62598.96,531,14,0,0,1
42,68760.85,800,10,1,2,0
18,101782.47,616,1,0,1,1
39,70475.72,833,9,0,2,0
58,51542.29,674,10,0,1,0
53,60781.25,737,14,2,0,0
32,33944.46,850,7,0,0,0
23,40377.01,653,7,0,1,0
45,25138.32,652,13,0,0,0
18,103106.2,624,8,0,1,1
53,61394.69,599,0,0,0,1
37,31006.24,653,0,0,1,0
61,56144.19,635,17,0,0,0
19,87524.48,579,0,0,0,0
51,80530.89,663,7,0,1,0
38,30828.06,715,12,1,0,0
36,10230.01,608,0,0,2,0
23,59736.17,667,2,2,1,1
47,31462.93,792,1,1,1,0
48,66914.02,566,17,0,0,1
61,78836.8,834,18,0,1,0
52,85546.6,626,4,0,0,0
32,117285.95,696,10,0,0,0
27,90960.3,782,9,2,1,0
23,117568.26,806,6,1,0,0
57,97687.63,717,0,1,1,1
30,102038.84,624,19,1,1,0
57,48029.27,617,0,0,2,0
46,25728.04,634,9,0,0,1
43,169589.34,831,4,1,0,0
36,50588.34,649,13,2,2,0
47,90613.1,705,12,0,0,0
39,37229.72,596,3,0,0,0
35,79376.78,587,4,0,0,0
48,14436.55,682,0,2,0,1
38,39925.81,654,8,0,0,0
30,46667.09,659,11,3,1,1
47,61778.11,561,5,0,1,0
39,83785.26,674,6,1,0,0
45,28365.49,803,17,0,0,0
34,68185.29,611,12,2,0,1
25,90520.67,751,14,1,1,0
60,158412.2,402,0,1,0,1
58,69794.74,615,10,0,0,0
50,38958.3,527,9,1,1,1
35,25954.95,778,1,1,1,1
36,122345.12,750,2,0,0,0
56,70874.85,597,6,0,1,0
35,48485.12,703,1,1,0,1
32,21809.28,776,4,0,1,0
62,30773.46,788,5,0,1,0
39,67215.57,647,10,0,0,0
61,58507.87,503,4,0,1,1
23,18524.22,608,5,0,1,0
46,67259.01,741,13,1,2,0
64,22376.84,847,0,0,0,0
40,96471.66,675,9,2,2,0
36,54408.62,631,9,0,0,0
25,38882.1,850,10,0,0,0
52,80424.74,712,5,0,1,0
30,58498.11,581,2,0,2,1
38,95079.04,670,15,2,2,0
25,51033.51,759,3,1,0,0
58,52544.18,674,2,0,0,0
53,42504.91,743,8,0,0,0
39,55909.16,551,4,1,2,0
26,114573.92,565,13,0,2,0
58,38124.71,621,6,0,0,0
35,67776.96,657,13,2,0,0
26,31564.18,706,10,0,1,0
18,17441.96,730,6,3,0,1
32,54378.78,850,13,1,0,0
22,58994.69,620,4,0,1,0
32,46396.27,654,6,1,0,1
48,23202.32,623,10,0,1,0
35,57076.66,766,9,0,2,1
44,56002.79,770,4,0,0,0
31,31432.88,644,0,1,1,0
40,24915.72,845,7,1,1,0
63,43209.08,623,4,1,1,1
35,67945.73,762,8,0,2,0
44,60374.82,796,5,0,0,0
21,31557.97,571,4,0,2,1
58,52494.44,726,6,1,1,0
34,76386.65,461,7,1,0,0
52,27273.4,745,11,0,1,0
38,50593.46,591,10,1,1,1
47,95781.08,725,18,0,0,0
48,25913.88,740,8,0,1,1
34,87357.41,769,4,0,0,0
53,110149.49,751,7,0,0,0
30,43866.11,684,10,1,1,0
49,41294.96,649,13,2,1,0
35,82170.14,674,14,2,1,0
44,44664.52,590,2,0,1,1
34,15114.91,663,14,2,0,0
40,46658.14,656,7,0,1,0
27,62019.37,616,3,0,0,0
42,70972.09,540,6,1,0,0
40,31561.25,577,14,1,0,1
33,42834.51,427,10,0,2,1
39,79893.81,655,1,2,0,0
41,47572.05,708,1,1,1,0
32,22825.44,465,1,1,1,1
38,91018.59,698,4,1,0,0
27,44044.0,670,8,1,0,0
68,84593.22,585,2,1,0,0
52,24398.37,645,5,2,0,0
43,46143.28,764,15,2,0,0
54,63251.11,602,16,1,0,0
18,46930.71,686,15,0,1,0
18,27132.75,707,0,1,0,0
35,14862.53,614,16,0,0,0
23,104991.28,760,8,1,0,0
37,55493.38,712,8,3,0,0
42,87851.27,659,13,1,0,0
51,77989.9,850,11,0,0,0
26,66066.92,761,0,1,2,0
44,41744.85,545,4,1,1,1
40,62622.72,648,6,0,1,0
44,100334.86,850,1,0,1,0
33,51098.25,601,12,0,0,0
56,126861.41,685,15,1,1,1
38,23162.48,778,7,0,0,0
61,21950.51,732,9,0,0,0
30,80341.18,743,7,0,0,0
48,32553.12,739,8,0,1,0
39,136171.24,682,13,2,1,0
36,95671.02,616,0,0,1,0
47,108421.94,714,10,0,1,0
36,76283.97,647,8,0,0,0
18,30921.54,641,4,1,1,0
18,21382.52,798,5,0,0,0
55,103533.17,649,17,1,0,1
54,23160.79,816,1,0,0,0
62,108276.44,700,7,1,0,0
39,68514.96,667,16,0,1,1
24,47187.0,534,1,1,1,1
34,61146.25,849,5,0,1,0
40,61861.02,679,8,1,2,0
27,44302.43,498,10,1,0,0
